Item_Artifact_GoldAxe_Des,"可以在战斗房里挖出宝物","Allows you to dig up treasure in rooms.","Memungkinkan kamu menggali harta di ruangan.","Permite que você desenterre tesouros nas salas.","Позволяет выкапывать сокровища в комнатах.","可以在戰鬥房裏挖出寶物"
Item_Artifact_WindBuff,"风之祝福","Blessing of the Wind","Berkat Angin","Bênção do Vento","Благословение ветра","風之祝福"
Item_Artifact_WindBuff_Des,"加30%的攻速和移速","ATK Speed and Movement Speed +30%","Kecepatan ATK dan Kecepatan Gerakan +30%","Velocidade de ATQ e Velocidade de Movimento +30%","Скорость атаки и скорость движения +30%","加30%的攻速和移速"
Item_Artifact_SwirlWind,"漩涡风刃","Whirlwind Blade","Parang Angin Puyuh","Lâmina do Redemoinho","Клинок вихря","漩渦風刃"
Item_Artifact_SwirlWind_Des,"突刺的时候产生旋风风刃","Generates a whirlwind while charging.","Menghasilkan angin puyuh saat mengisi skill.","Gera um redemoinho durante o carregamento.","Создает вихрь во время зарядки.","突刺的時候產生龍捲風風刃"
Item_Artifact_FreeShop,"免费商品","Freebie","Freebie","Brinde","Халява","免費商品"
Item_Artifact_FreeShop_Des,"商店里有概率出现免费商品","Free items may appear in the Shop.","Item gratis mungkin muncul di Toko.","Itens grátis podem aparecer na Loja.","В магазине могут появиться бесплатные товары.","商店裏有概率出現免費商品"
Item_Artifact_ShadowAttack,"影分身","Shadow Clone Jutsu","Jutsu Klona Bayangan","Jutsu de Clone Sombrio","Дзюцу теневого клона","影分身"
Item_Artifact_ShadowAttack_Des,"召唤一个影分身，攻击造成多段伤害","Summons a shadow clone that deals damage multiple times.","Memanggil klona bayangan yang menimbulkan damage beberapa kali.","Invoca um clone sombrio que causa dano várias vezes.","Вызывает теневого клона, который несколько раз наносит урон.","召喚一個影分身，攻擊造成多段傷害"
TutorialDialog_Skill,"待敌人降至红血后，可使用技能连续斩杀敌人","You can use skills to instantly finish off enemies with low HP (shown in red).","Kamu bisa menggunakan skill untuk langsung menghabisi musuh dengan HP rendah (warna merah)","Você pode usar habilidades para acabar com inimigos com poucos PV instantaneamente (mostrados em vermelho).","Вы можете использовать навыки, чтобы мгновенно добить врагов с низким уровнем ОЗ (показаны красным цветом).","待敵人降至紅血後，可使用技能連續斬殺敵人"
TutorialDialog_Tutorial,"那么，准备好进入真正的魔境吧……","All right! Get ready for the real challenges!","Baik! Bersiaplah untuk tantangan yang sebenarnya!","Tudo bem! Prepare-se para os desafios de verdade!","Итак, пора готовиться к настоящим испытаниям!","那麼，準備好進入真正的魔境吧……"
Equipment,"装备","Gear","Peralatan","Equipamento","Снаряжение","裝備"
Score,"分数","Score","Skor","Pontuação","Счет","分數"
MainPanel_LoadEquip,"装备","Equip","Pasang","Equipar","Применить","裝備"
MainPanel_UnLoadEquip,"卸下","Remove","Singkirkan","Remover","Удалить","卸下"
MainPanel_Sell,"出售","Sell","Jual","Vender","Продать","出售"
MainPanel_Shop,"店铺","Shop","Toko","Loja","Магазин","店鋪"
MainPanel_EquipmentChest,"装备宝箱","Gear Chest","Peti Peralatan","Baú de Equipamento","Сундук снаряжения","裝備寶箱"
BattleOver_GetEquipment,"获取的装备","Gear obtained","Peralatan diperoleh","Equipamento obtido","Получено снаряжение","獲取的裝備"
Guide_SkillTips,"当怪物血条为红色时，可以使用技能直接斩杀。","You can use skills to instantly finish off enemies with low HP (shown in red).","Kamu bisa menggunakan skill untuk langsung menghabisi musuh dengan HP rendah (warna merah)","Você pode usar habilidades para acabar com inimigos com poucos PV instantaneamente (mostrados em vermelho).","Вы можете использовать навыки, чтобы мгновенно добить врагов с низким уровнем ОЗ (показаны красным цветом).","當怪物血條為紅色時，可以使用技能直接斬殺。"
Ring_Atk,"红宝石戒指","Ruby Ring","Cincin Ruby","Anel de Rubi","Рубиновое кольцо","紅寶石戒指"
Ring_Life,"祖母绿戒指","Emerald Ring","Cincin Emerald","Anel de Esmeralda","Изумрудное кольцо","祖母綠戒指"
Ring_Avoid,"黑曜石戒指","Obsidian Ring","Cincin Obsidian","Anel de Obsidiana","Обсидиановое кольцо","黑曜石戒指"
Ring_AtkSpeed,"钻石戒指","Diamond Ring","Cincin Berlian","Anel de Diamante","Бриллиантовое кольцо","鑽石戒指"
Ring_Crit,"猫眼戒指","Chrysoberyl Ring","Cincin Chrysoberyl","Anel de Crisoberilo","Хризоберилловое кольцо","猫眼戒指"
Attack,"攻击力","ATK","ATK","ATQ","Атака","攻擊力"
AttackSpeed,"攻击速度","ATK Speed","Kecepatan ATK","Velocidade de ATQ","Скорость атаки","攻擊速度"
MoveSpeed,"移动速度","Movement Speed","Kecepatan Gerakan","Velocidade de Movimento","Скорость движения","移動速度"
MaxHp,"血量上限","Max HP","HP Maks","PV Máx","Макс. ОЗ","血量上限"
CritRate,"暴击率","Crit Chance","Peluang Crit","Chance de Crít","Шанс крит. удара","暴擊率"
CritMul,"暴击倍率","Crit DMG","DMG Crit","DANO Crít","Крит. урон","暴擊倍率"
AvoidRate,"闪避概率","Dodge Chance","Peluang Elak","Chance de Desviar","Шанс уклонения","閃避概率"
Resurrection,"复活次数","Revival Limit","Batas Bangkit","Limite de Volta à Vida","Лимит возрождений","復活次數"
AddGoldAtStart,"开局加钱","Bonus Starting Gold","Bonus Emas Pemula","Ouro Inicial Bônus","Доп. золото на старте","開局加錢"
AddHpTreat,"加治疗倍率","Healing Boost","Boost Penyembuhan","Aumento de Cura","Бонус к исцелению","加治療倍率"
ThornsArmor,"反弹伤害","DMG Reflection","Pemantulan DMG","Reflexão de DANO","Отражение урона","反彈傷害"
Vampire,"吸血","Leech","Leech","Sucção","Вытягивание жизни","吸血"
Dice,骰子,Dice,Dice,dados,Кубик,"骰子"
NotEnoughDice,骰子不足,Insufficient dice,Dasar dadu tidak cukup,Dados insuficientes, недостаток кости ,"骰子不足"
NoSlots,没有槽位,No Slots,Tidak ada slot,Não há espaço,Нет ручья ,没有槽位
